1_Portfolio_identifying_data,2_Type_of_identification_code_for_the_fund_share_or_portfolio,3_Portfolio_name,4_Portfolio_currency_(B),5_Net_asset_valuation_of_the_portfolio_or_the_share_class_in_portfolio_currency,6_Valuation_date,7_Reporting_date,8_Share_price,8b_Total_number_of_shares,9_Cash_ratio,10_Portfolio_modified_duration,11_Complete_SCR_delivery,12_CIC_code_of_the_instrument,13_Economic_zone_of_the_quotation_place,14_Identification_code_of_the_instrument,15_Type_of_identification_code_for_the_instrument,16_Grouping_code_for_multiple_leg_instruments,17_Instrument_name,17b_Asset_liability,18_Quantity,19_Nominal_amount,20_Contract_size_for_derivatives,21_Quotation_currency_(A),22_Market_valuation_in_quotation_currency_(A),23_Clean_market_valuation_in_quotation_currency_(A),24_Market_valuation_in_portfolio_currency_(B),25_Clean_market_valuation_in_portfolio_currency_(B),26_Valuation_weight,27_Market_exposure_amount_in_quotation_currency_(A),28_Market_exposure_amount_in_portfolio_currency_(B),29_Market_exposure_amount_for_the_3rd_quotation_currency_(C),30_Market_exposure_in_weight,31_Market_exposure_for_the_3rd_currency_in_weight_over_NAV,32_Interest_rate_type,33_Coupon_rate,34_Interest_rate_reference_identification,35_Identification_type_for_interest_rate_index,36_Interest_rate_index_name,37_Interest_rate_margin,38_Coupon_payment_frequency,39_Maturity_date,40_Redemption_type,41_Redemption_rate,42_Callable_putable,43_Call_put_date,44_Issuer_bearer_option_exercise,45_Strike_price_for_embedded_(call_put)_options,46_Issuer_name,47_Issuer_identification_code,48_Type_of_identification_code_for_issuer,49_Name_of_the_group_of_the_issuer,50_Identification_of_the_group,51_Type_of_identification_code_for_issuer_group,52_Issuer_country,53_Issuer_economic_area,54_Economic_sector,55_Covered_not_covered,56_Securitisation,57_Explicit_guarantee_by_the_country_of_issue,58_Subordinated_debt,58b_Nature_of_the_tranche,59_Credit_quality_step,60_Call_Put_Cap_Floor,61_Strike_price,62_Conversion_factor_(convertibles)_concordance_factor_parity_(options),63_Effective_date_of_instrument,64_Exercise_type,65_Hedging_rolling,67_CIC_of_the_underlying_asset,68_Identification_code_of_the_underlying_asset,69_Type_of_identification_code_for_the_underlying_asset,70_Name_of_the_underlying_asset,71_Quotation_currency_of_the_underlying_asset_(C),72_Last_valuation_price_of_the_underlying_asset,73_Country_of_quotation_of_the_underlying_asset,74_Economic_area_of_quotation_of_the_underlying_asset,75_Coupon_rate_of_the_underlying_asset,76_Coupon_payment_frequency_of_the_underlying_asset,77_Maturity_date_of_the_underlying_asset,78_Redemption_profile_of_the_underlying_asset,79_Redemption_rate_of_the_underlying_asset,80_Issuer_name_of_the_underlying_asset,81_Issuer_identification_code_of_the_underlying_asset,82_Type_of_issuer_identification_code_of_the_underlying_asset,83_Name_of_the_group_of_the_issuer_of_the_underlying_asset,84_Identification_of_the_group_of_the_underlying_asset,85_Type_of_the_group_identification_code_of_the_underlying_asset,86_Issuer_country_of_the_underlying_asset,87_Issuer_economic_area_of_the_underlying_asset,88_Explicit_guarantee_by_the_country_of_issue_of_the_underlying_asset,89_Credit_quality_step_of_the_underlying_asset,90_Modified_duration_to_maturity_date,91_Modified_duration_to_next_option_exercise_date,92_Credit_sensitivity,93_Sensitivity_to_underlying_asset_price_(delta),94_Convexity_gamma_for_derivatives,94b_Vega,95_Identification_of_the_original_portfolio_for_positions_embedded_in_a_fund,97_SCR_mrkt_IR_up_weight_over_NAV,98_SCR_mrkt_IR_down_weight_over_NAV,99_SCR_mrkt_eq_type1_weight_over_NAV,100_SCR_mrkt_eq_type2_weight_over_NAV,101_SCR_mrkt_prop_weight_over_NAV,102_SCR_mrkt_spread_bonds_weight_over_NAV,103_SCR_mrkt_spread_structured_weight_over_NAV,104_SCR_mrkt_spread_derivatives_up_weight_over_NAV,105_SCR_mrkt_spread_derivatives_down_weight_over_NAV,105a_SCR_mrkt_FX_up_weight_over_NAV,105b_SCR_mrkt_FX_down_weight_over_NAV,106_Asset_pledged_as_collateral,107_Place_of_deposit,108_Participation,110_Valorisation_method,111_Value_of_acquisition,112_Credit_rating,113_Rating_agency,114_Issuer_economic_area,115_Fund_issuer_code,116_Fund_issuer_code_type,117_Fund_issuer_name,118_Fund_issuer_sector,119_Fund_issuer_group_code,120_Fund_issuer_group_code_type,121_Fund_issuer_group_name,122_Fund_issuer_country,123_Fund_CIC,123a_Fund_custodian_country,124_Duration,125_Accrued_income_(Security Denominated Currency),126_Accrued_income_(Portfolio Denominated Currency),127_Bond_floor_(convertible_instrument_only),128_Option_premium_(convertible_instrument_only),129_Valuation_yield,130_Valuation_z_spread,131_Underlying_asset_category,132_Infrastructure_investment,133_custodian_name,134_type1_private_equity_portfolio_eligibility,135_type1_private_equity_issuer_beta,137_Counterparty_sector,138_Collateral_eligibility,139_Collateral_Market_valuation_in_portfolio_currency,140_Custodian_identification_code,141_Type_of_custodian_identification_code,142_Bail-in_Rule,143_Maturity_date_expected,144_Modified_duration_to_maturity_date_expected,145_Credit_sensitivity_expected,146_PIK,147_Infrastructure_investment_additional_QRT,148_Economic_sector_NACE2.1,1000_TPT_Version
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CCP41","1","","USA 21/26","","","2200000.00","","USD","2190540.00","2185602.15","2195477.85","2190540.00","0.040869","2195477.85","2195477.85","","0.040869","","","0.625000","","","","","","2026-07-31","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CCR07","1","","USA 21/28","","","2000000.00","","USD","1872031.24","1864848.92","1879213.56","1872031.24","0.034982","1879213.56","1879213.56","","0.034982","","","1.000000","","","","","","2028-07-31","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CCY57","1","","USA 21/28","","","2310000.00","","USD","2163098.44","2157497.01","2168699.87","2163098.44","0.040371","2168699.87","2168699.87","","0.040371","","","1.250000","","","","","","2028-09-30","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CDL28","1","","USA 21/28","","","3400000.00","","USD","3188562.50","3187169.06","3189955.94","3188562.50","0.059381","3189955.94","3189955.94","","0.059381","","","1.500000","","","","","","2028-11-30","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CFM82","1","","USA 22/27","","","3700000.00","","USD","3702601.54","3672993.96","3732209.12","3702601.54","0.069475","3732209.12","3732209.12","","0.069475","","","4.125000","","","","","","2027-09-30","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CKR15","1","","USA 24/27","","","1550000.00","","USD","1557130.00","1552202.01","1562057.99","1557130.00","0.029078","1562057.99","1562057.99","","0.029078","","","4.500000","","","","","","2027-05-15","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CLX73","1","","USA 24/27","","","1550000.00","","USD","1550605.46","1546088.14","1555122.78","1550605.46","0.028949","1555122.78","1555122.78","","0.028949","","","4.125000","","","","","","2027-11-15","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CLY56","1","","USA 24/26","","","2900000.00","","USD","2906380.00","2903012.51","2909747.49","2906380.00","0.054165","2909747.49","2909747.49","","0.054165","","","4.250000","","","","","","2026-11-30","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CMF58","1","","USA 25/28","","","1000000.00","","USD","1001875.00","984734.12","1019015.88","1001875.00","0.018969","1019015.88","1019015.88","","0.018969","","","4.250000","","","","","","2028-01-15","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CNP22","1","","USA 25/27","","","1550000.00","","USD","1547033.21","1525463.80","1568602.62","1547033.21","0.029200","1568602.62","1568602.62","","0.029200","","","3.875000","","","","","","2027-07-31","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CNV99","1","","USA 25/27","","","1550000.00","","USD","1542128.91","1526297.07","1557960.75","1542128.91","0.029002","1557960.75","1557960.75","","0.029002","","","3.625000","","","","","","2027-08-31","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CPE56","1","","USA 25/27","","","1550000.00","","USD","1537587.89","1531543.73","1543632.05","1537587.89","0.028735","1543632.05","1543632.05","","0.028735","","","3.500000","","","","","","2027-10-31","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","US2","","US91282CQR50","1","","USA 26/29","","","4100000.00","","USD","4065406.25","4054181.39","4076631.11","4065406.25","0.075887","4076631.11","4076631.11","","0.075887","","","3.875000","","","","","","2029-05-15","","","","","","","United States of America","254900HROIFWPRGM1V77","1","","","","US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","CH3","","CH0012005267","1","","NOVARTIS NAM.     SF 0,49","","190.00","","","CHF","22492.20","22492.20","28225.41","28225.41","0.000525","","28225.41","","0.000525","","","","","","","","","","","","","","","","Novartis AG","5493007HIVTX6SY6XD66","1","","","","CH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","CH3","","CH0038863350","1","","NESTLE NAM.        SF-,10","","320.00","","","CHF","24873.60","24873.60","31213.82","31213.82","0.000581","","31213.82","","0.000581","","","","","","","","","","","","","","","","Nestlé S.A.","KY37LUS27QQX7BB93L28","1","","","","CH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
"AT0000A1ADT2","1","MAS-USD-FONDS A","USD","53719837.04","2026-06-10","2026-06-10","109.630000","490000.00","0.010050","","N","DE3","","DE0005557508","1","","DT.TELEKOM AG NA","","800.00","","","EUR","22224.00","22224.00","25695.39","25695.39","0.000478","","25695.39","","0.000478","","","","","","","","","","","","","","","","Deutsche Telekom AG","549300V9QSIG4WX4GJ96","1","","","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","3L","","","","","","","","","","","","","","","","","V7.0"
