1_Portfolio_identifying_data,2_Type_of_identification_code_for_the_fund_share_or_portfolio,3_Portfolio_name,4_Portfolio_currency_(B),5_Net_asset_valuation_of_the_portfolio_or_the_share_class_in_portfolio_currency,6_Valuation_date,7_Reporting_date,8_Share_price,8b_Total_number_of_shares,9_Cash_ratio,10_Portfolio_modified_duration,11_Complete_SCR_delivery,12_CIC_code_of_the_instrument,13_Economic_zone_of_the_quotation_place,14_Identification_code_of_the_instrument,15_Type_of_identification_code_for_the_instrument,16_Grouping_code_for_multiple_leg_instruments,17_Instrument_name,17b_Asset_liability,18_Quantity,19_Nominal_amount,20_Contract_size_for_derivatives,21_Quotation_currency_(A),22_Market_valuation_in_quotation_currency_(A),23_Clean_market_valuation_in_quotation_currency_(A),24_Market_valuation_in_portfolio_currency_(B),25_Clean_market_valuation_in_portfolio_currency_(B),26_Valuation_weight,27_Market_exposure_amount_in_quotation_currency_(A),28_Market_exposure_amount_in_portfolio_currency_(B),29_Market_exposure_amount_for_the_3rd_quotation_currency_(C),30_Market_exposure_in_weight,31_Market_exposure_for_the_3rd_currency_in_weight_over_NAV,32_Interest_rate_type,33_Coupon_rate,34_Interest_rate_reference_identification,35_Identification_type_for_interest_rate_index,36_Interest_rate_index_name,37_Interest_rate_margin,38_Coupon_payment_frequency,39_Maturity_date,40_Redemption_type,41_Redemption_rate,42_Callable_putable,43_Call_put_date,44_Issuer_bearer_option_exercise,45_Strike_price_for_embedded_(call_put)_options,46_Issuer_name,47_Issuer_identification_code,48_Type_of_identification_code_for_issuer,49_Name_of_the_group_of_the_issuer,50_Identification_of_the_group,51_Type_of_identification_code_for_issuer_group,52_Issuer_country,53_Issuer_economic_area,54_Economic_sector,55_Covered_not_covered,56_Securitisation,57_Explicit_guarantee_by_the_country_of_issue,58_Subordinated_debt,58b_Nature_of_the_tranche,59_Credit_quality_step,60_Call_Put_Cap_Floor,61_Strike_price,62_Conversion_factor_(convertibles)_concordance_factor_parity_(options),63_Effective_date_of_instrument,64_Exercise_type,65_Hedging_rolling,67_CIC_of_the_underlying_asset,68_Identification_code_of_the_underlying_asset,69_Type_of_identification_code_for_the_underlying_asset,70_Name_of_the_underlying_asset,71_Quotation_currency_of_the_underlying_asset_(C),72_Last_valuation_price_of_the_underlying_asset,73_Country_of_quotation_of_the_underlying_asset,74_Economic_area_of_quotation_of_the_underlying_asset,75_Coupon_rate_of_the_underlying_asset,76_Coupon_payment_frequency_of_the_underlying_asset,77_Maturity_date_of_the_underlying_asset,78_Redemption_profile_of_the_underlying_asset,79_Redemption_rate_of_the_underlying_asset,80_Issuer_name_of_the_underlying_asset,81_Issuer_identification_code_of_the_underlying_asset,82_Type_of_issuer_identification_code_of_the_underlying_asset,83_Name_of_the_group_of_the_issuer_of_the_underlying_asset,84_Identification_of_the_group_of_the_underlying_asset,85_Type_of_the_group_identification_code_of_the_underlying_asset,86_Issuer_country_of_the_underlying_asset,87_Issuer_economic_area_of_the_underlying_asset,88_Explicit_guarantee_by_the_country_of_issue_of_the_underlying_asset,89_Credit_quality_step_of_the_underlying_asset,90_Modified_duration_to_maturity_date,91_Modified_duration_to_next_option_exercise_date,92_Credit_sensitivity,93_Sensitivity_to_underlying_asset_price_(delta),94_Convexity_gamma_for_derivatives,94b_Vega,95_Identification_of_the_original_portfolio_for_positions_embedded_in_a_fund,97_SCR_mrkt_IR_up_weight_over_NAV,98_SCR_mrkt_IR_down_weight_over_NAV,99_SCR_mrkt_eq_type1_weight_over_NAV,100_SCR_mrkt_eq_type2_weight_over_NAV,101_SCR_mrkt_prop_weight_over_NAV,102_SCR_mrkt_spread_bonds_weight_over_NAV,103_SCR_mrkt_spread_structured_weight_over_NAV,104_SCR_mrkt_spread_derivatives_up_weight_over_NAV,105_SCR_mrkt_spread_derivatives_down_weight_over_NAV,105a_SCR_mrkt_FX_up_weight_over_NAV,105b_SCR_mrkt_FX_down_weight_over_NAV,106_Asset_pledged_as_collateral,107_Place_of_deposit,108_Participation,110_Valorisation_method,111_Value_of_acquisition,112_Credit_rating,113_Rating_agency,114_Issuer_economic_area,115_Fund_issuer_code,116_Fund_issuer_code_type,117_Fund_issuer_name,118_Fund_issuer_sector,119_Fund_issuer_group_code,120_Fund_issuer_group_code_type,121_Fund_issuer_group_name,122_Fund_issuer_country,123_Fund_CIC,123a_Fund_custodian_country,124_Duration,125_Accrued_income_(Security Denominated Currency),126_Accrued_income_(Portfolio Denominated Currency),127_Bond_floor_(convertible_instrument_only),128_Option_premium_(convertible_instrument_only),129_Valuation_yield,130_Valuation_z_spread,131_Underlying_asset_category,132_Infrastructure_investment,133_custodian_name,134_type1_private_equity_portfolio_eligibility,135_type1_private_equity_issuer_beta,137_Counterparty_sector,138_Collateral_eligibility,139_Collateral_Market_valuation_in_portfolio_currency,140_Custodian_identification_code,141_Type_of_custodian_identification_code,142_Bail-in_Rule,143_Maturity_date_expected,144_Modified_duration_to_maturity_date_expected,145_Credit_sensitivity_expected,146_PIK,147_Infrastructure_investment_additional_QRT,148_Economic_sector_NACE2.1,1000_TPT_Version
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012F76","1","","SPANIEN 20/30","","","1965958.80","","EUR","1797865.39","1796765.26","1798965.52","1797865.39","0.015026","1798965.52","1798965.52","","0.015026","","","0.500000","","","","","","2030-04-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012G00","1","","SPANIEN 20/50","","","2359150.55","","EUR","1237748.88","1223410.85","1252086.92","1237748.88","0.010458","1252086.92","1252086.92","","0.010458","","","1.000000","","","","","","2050-10-31","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012H41","1","","SPANIEN 21/31","","","1769362.92","","EUR","1543673.97","1543476.03","1543871.91","1543673.97","0.012895","1543871.91","1543871.91","","0.012895","","","0.100000","","","","","","2031-04-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012I08","1","","SPANIEN 21/28","","","7568941.36","","EUR","7247477.07","7247477.07","7247477.07","7247477.07","0.060536","7247477.07","7247477.07","","0.060536","","","0.000000","","","","","","2028-01-31","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012K20","1","","SPANIEN 22/32","","","2064256.74","","EUR","1805149.60","1803534.01","1806765.18","1805149.60","0.015091","1806765.18","1806765.18","","0.015091","","","0.700000","","","","","","2032-04-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012K53","1","","SPANIEN 22/29","","","294893.82","","EUR","277247.08","275215.42","279278.74","277247.08","0.002333","279278.74","279278.74","","0.002333","","","0.800000","","","","","","2029-07-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012K95","1","","SPANIEN 22/43","","","2752342.31","","EUR","2578013.77","2496102.77","2659924.76","2578013.77","0.022217","2659924.76","2659924.76","","0.022217","","","3.450000","","","","","","2043-07-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012L52","1","","SPANIEN 23/33","","","2260852.61","","EUR","2256308.42","2248325.68","2264291.16","2256308.42","0.018913","2264291.16","2264291.16","","0.018913","","","3.150000","","","","","","2033-04-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","ES2","","ES0000012L60","1","","SPANIEN 23/39","","","2359150.55","","EUR","2394617.67","2315266.99","2473968.35","2394617.67","0.020664","2473968.35","2473968.35","","0.020664","","","3.900000","","","","","","2039-07-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","4J2","","EU000A3K4ES4","1","","EU 24/34 MTN","","","2850640.25","","EUR","2791580.69","2747613.24","2835548.14","2791580.69","0.023684","2835548.14","2835548.14","","0.023684","","","3.000000","","","","","","2034-12-04","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","4J2","","EU000A3K4EU0","1","","EU 24/50 MTN","","","1671064.98","","EUR","1454631.98","1435910.27","1473353.70","1454631.98","0.012306","1473353.70","1473353.70","","0.012306","","","3.250000","","","","","","2050-02-04","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","4J2","","EU000A3K4EY2","1","","EU 24/54 MTN","","","1474469.10","","EUR","1282152.55","1248386.19","1315918.90","1282152.55","0.010991","1315918.90","1315918.90","","0.010991","","","3.375000","","","","","","2054-10-05","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","FI2","","FI4000369467","1","","FINNLD 19/29","","","884681.46","","EUR","821633.83","818385.96","824881.70","821633.83","0.006890","824881.70","824881.70","","0.006890","","","0.500000","","","","","","2029-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","FI2","","FI4000507231","1","","FINNLAND 21/31","","","688085.58","","EUR","593405.00","592773.47","594036.54","593405.00","0.004962","594036.54","594036.54","","0.004962","","","0.125000","","","","","","2031-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","FI2","","FI4000517677","1","","FINNLD 22/43","","","1474469.10","","EUR","876349.23","875223.53","877474.94","876349.23","0.007329","877474.94","877474.94","","0.007329","","","0.500000","","","","","","2043-04-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","FI2","","FI4000550249","1","","FINNLAND 23/33","","","982979.40","","EUR","974402.55","952766.23","996038.87","974402.55","0.008320","996038.87","996038.87","","0.008320","","","3.000000","","","","","","2033-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","GR2","","GR0124038721","1","","GRIECHENLAND 22/32","","","294893.82","","EUR","270787.43","265739.90","275834.96","270787.43","0.002304","275834.96","275834.96","","0.002304","","","1.750000","","","","","","2032-06-18","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","GR2","","GR0124040743","1","","GRIECHENLAND 24/34","","","589787.64","","EUR","583529.99","563897.34","603162.65","583529.99","0.005038","603162.65","603162.65","","0.005038","","","3.375000","","","","","","2034-06-15","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","GR2","","GR0124041758","1","","GRIECHENLAND 25/35","","","589787.64","","EUR","588154.61","567067.68","609241.53","588154.61","0.005089","609241.53","609241.53","","0.005089","","","3.625000","","","","","","2035-06-15","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","GR2","","GR0138015814","1","","GRIECHENLAND 17-42","","","589787.64","","EUR","596346.08","587455.64","605236.52","596346.08","0.005055","605236.52","605236.52","","0.005055","","","4.200000","","","","","","2042-01-30","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BDHDPR44","1","","IRLAND 2028","","","393191.76","","EUR","380415.68","380163.61","380667.76","380415.68","0.003180","380667.76","380667.76","","0.003180","","","0.900000","","","","","","2028-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BFZRPZ02","1","","IRLAND 2033","","","294893.82","","EUR","264327.19","264054.11","264600.27","264327.19","0.002210","264600.27","264600.27","","0.002210","","","1.300000","","","","","","2033-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BKFVC345","1","","IRLAND 20/35","","","196595.88","","EUR","155015.85","154959.83","155071.87","155015.85","0.001295","155071.87","155071.87","","0.001295","","","0.400000","","","","","","2035-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BKFVC899","1","","IRLAND 20/30","","","491489.70","","EUR","439920.14","439287.26","440553.02","439920.14","0.003680","440553.02","440553.02","","0.003680","","","0.200000","","","","","","2030-10-18","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BMQ5JL65","1","","IRLAND 21/31","","","393191.76","","EUR","338191.71","338191.71","338191.71","338191.71","0.002825","338191.71","338191.71","","0.002825","","","0.000000","","","","","","2031-10-18","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IE2","","IE00BMQ5JM72","1","","IRLAND 21/41","","","884681.46","","EUR","585299.94","584646.74","585953.15","585299.94","0.004894","585953.15","585953.15","","0.004894","","","0.550000","","","","","","2041-04-22","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005094088","1","","B.T.P. 15-32","","","3735321.71","","EUR","3419866.32","3402968.43","3436764.21","3419866.32","0.028706","3436764.21","3436764.21","","0.028706","","","1.650000","","","","","","2032-03-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005365165","1","","ITALIEN 19/29","","","1277873.22","","EUR","1280439.19","1266802.39","1294075.98","1280439.19","0.010809","1294075.98","1294075.98","","0.010809","","","3.000000","","","","","","2029-08-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005402117","1","","ITALIEN 20/36","","","3538725.83","","EUR","2876318.82","2862267.00","2890370.64","2876318.82","0.024142","2890370.64","2890370.64","","0.024142","","","1.450000","","","","","","2036-03-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005403396","1","","ITALIEN 20/30","","","6291068.15","","EUR","5775068.45","5753791.55","5796345.34","5775068.45","0.048415","5796345.34","5796345.34","","0.048415","","","0.950000","","","","","","2030-08-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005425233","1","","ITALIEN 20/51","","","884681.46","","EUR","515129.67","511011.04","519248.29","515129.67","0.004337","519248.29","519248.29","","0.004337","","","1.700000","","","","","","2051-09-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005433690","1","","ITALIEN 21/28","","","1671064.98","","EUR","1598774.71","1597791.04","1599758.37","1598774.71","0.013362","1599758.37","1599758.37","","0.013362","","","0.250000","","","","","","2028-03-15","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2G5","1","T 1852 T","EUR","119722756.86","2026-06-10","2026-06-10","107.910000","1109382.00","0.141467","","N","IT2","","IT0005530032","1","","ITALIEN 23/43","","","3833619.65","","EUR","3910100.36","3863338.57","3956862.16","3910100.36","0.033050","3956862.16","3956862.16","","0.033050","","","4.450000","","","","","","2043-09-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
